Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:49330000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
49330000;1;01/09/1982;;1;1;2560,358;1975,25;2186,39;20;16;1;1;1;;0;2081,69;2152,151;2163,08;2054,856;2087,074;2163,08;2163,08;2114,086;2070,939;2028,172;2119,506;2076,311;2262,502;2054,856;1996,347;1975,25;2038,828;2212,553;2273,667;2560,358;2438,179;2324,197;2290,457;2196,009;2307,301;2363,825;2346,807;2256,929;2196,009;2223,612;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/10/1982;;1;1;2904,748;2070,939;2422,357;25;18;1;1;1;;0;2273,667;2335,49;2251,361;2312,927;2301,68;2234,694;2124,932;2240,244;2097,861;2234,694;2341,146;2335,49;2318,559;2190,506;2135,802;2229,15;2307,301;2070,939;2273,667;2352,474;2358,146;2649,186;2751,417;2775,711;2904,748;2769,629;2793,992;2721,177;2812,323;2775,711;2818,445;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/11/1982;;1;1;2910,955;2157,613;2557,55;11;25;1;1;1;;0;2818,445;2898,547;2806,207;2691,081;2818,445;2739,304;2818,445;2867,625;2830,706;2886,161;2910,955;2793,992;2733,256;2496,041;2484,422;2625,372;2438,179;2363,825;2335,49;2363,825;2296,066;2461,254;2380,896;2318,559;2157,613;2234,694;2218,079;2301,68;2352,474;2284,854;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/12/1982;;1;1;3851,296;1749,536;2175,359;21;25;1;1;1;;0;2146,696;2163,08;2152,151;2146,696;2290,457;2212,553;2196,009;2006,931;2081,69;2163,08;2114,086;2163,08;2114,086;2146,696;2163,08;2060,211;2028,172;2006,931;1830,26;2655,154;3851,296;2251,361;2179,518;2087,074;1749,536;2070,939;2174,033;2114,086;2022,853;1991,064;2103,264;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/01/1983;;1;1;3688,01;1850,684;2402,896;31;23;1;1;1;;0;2130,364;2054,856;2163,08;2130,364;2119,506;2081,69;2108,672;2006,931;2087,074;2273,667;2141,246;2135,802;2152,151;2168,554;2081,69;1912,534;2157,613;2207,032;2234,694;2190,506;2130,364;2001,636;1850,684;2268,082;2661,127;3212,191;3486,989;3620,354;3570,038;3462,271;3688,01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/02/1983;;1;1;7144,954;3816,615;5946,13;25;1;1;1;1;;0;3816,615;4036,04;4484,583;4447,048;4703,581;4868,929;5444,975;5858,374;6010,6;6490,822;6198,169;6298,68;6433,999;5783,02;5665,626;5869,18;5956,001;6175,947;5912,508;6175,947;6559,352;6825,505;7061,406;7109,085;7144,954;7109,085;7061,406;6990,2;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
49330000;1;01/03/1983;;1;1;7831,688;6884,091;7214,643;28;6;1;1;1;;0;7085,225;7049,513;7049,513;6966,547;7073,311;6884,091;7121,031;7097,15;7073,311;7061,406;7085,225;7025,756;6978,369;7156,931;7085,225;7073,311;6942,937;6978,369;7144,954;7061,406;7277,271;7002,042;7229,01;7325,699;7471,981;7794,071;7558,004;7831,688;7607,39;7819,139;7744,06;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/04/1983;;1;1;7669,356;4898,416;7059,407;10;30;1;1;1;;0;7632,146;7632,146;7607,39;7607,39;7582,676;7619,762;7632,146;7607,39;7607,39;7669,356;7607,39;7204,942;7156,931;7289,363;7301,464;7085,225;7037,629;6966,547;7265,19;7192,923;7192,923;5528,497;6639,774;6366,153;6582,278;6479,437;6813,819;6743,921;6231,58;4898,416;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/05/1983;;1;1;5665,626;3157,066;4453,999;2;30;1;1;1;;0;5591,571;5665,626;5137,633;5228,864;5208,519;4270,992;5147,729;5228,864;5208,519;4270,992;5239,052;5393,109;4428,342;4465,795;4908,265;4819,99;4849,323;4898,416;4437,69;4098,618;3825,27;3938,71;3894,876;3842,611;3903,622;3586,769;3470,5;3404,952;3299,817;3157,066;3251,87;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/06/1983;;1;1;3323,928;2070,939;2617,122;2;24;1;1;1;;0;3110,208;3323,928;3063,714;2904,748;2886,161;2800,096;2923,386;2861,458;2836,845;2751,417;2769,629;2715,147;2727,214;2721,177;2812,323;2637,268;2478,622;2548,612;2607,572;2467,038;2409,465;2307,301;2346,807;2070,939;2108,672;2256,929;2262,502;2256,929;2240,244;2307,301;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/07/1983;;1;1;2329,84;1855,805;2160,369;18;31;1;1;1;;0;2290,457;2130,364;1949,013;2097,861;2301,68;2279,258;2256,929;2201,518;2103,264;1891,821;1964,737;2114,086;2119,506;2262,502;2212,553;2256,929;2307,301;2329,84;2218,079;2240,244;2207,032;2218,079;2135,802;2273,667;2256,929;2146,696;2168,554;2103,264;2044,165;2033,497;1855,805;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/08/1983;;1;1;4484,583;1933,343;2325,805;11;28;1;1;1;;0;2478,622;2685,079;3947,507;2525,189;2296,066;2168,554;1991,064;2028,172;2141,246;2218,079;4484,583;2256,929;2273,667;1991,064;2060,211;2201,518;2245,8;2218,079;2245,8;2163,08;1938,561;2103,264;2212,553;2212,553;2190,506;2223,612;2135,802;1933,343;2065,572;2245,8;2218,079;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/09/1983;;1;1;2352,474;1922,927;2191,311;2;18;1;1;1;;0;2307,301;2352,474;2212,553;2033,497;2119,506;2324,197;2130,364;2168,554;2290,457;2229,15;1969,991;2076,311;2207,032;2201,518;2245,8;2207,032;2119,506;1922,927;2223,612;2223,612;2223,612;2212,553;2296,066;2218,079;1959,49;2135,802;2307,301;2268,082;2290,457;2262,502;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/10/1983;;1;1;2369,51;1902,165;2192,133;19;2;1;1;1;;0;2114,086;1902,165;2022,853;2190,506;2201,518;2268,082;2268,082;2168,554;1949,013;2179,518;2284,854;2207,032;2301,68;2358,146;2201,518;1969,991;2141,246;2318,559;2369,51;2335,49;2363,825;2234,694;1985,786;2130,364;2318,559;2346,807;2301,68;2268,082;2207,032;1949,013;2097,861;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/11/1983;;1;1;4569,633;1871,204;3031,45;27;6;1;1;1;;0;2256,929;2185,009;2245,8;2346,807;2229,15;1871,204;2022,853;2212,553;2207,032;2163,08;2212,553;2467,038;2496,041;2757,482;2898,547;3009,93;2751,417;3243,914;3445,844;3536,697;3511,797;3437,645;3413,11;3486,989;3903,622;4531,73;4569,633;4522,281;4503,411;4503,411;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/12/1983;;1;1;6456,697;4550,662;5446,913;29;3;1;1;1;;0;4607,699;4626,793;4550,662;4550,662;4761,601;4908,265;4839,535;4800,486;4800,486;4868,929;4977,498;5097,353;5218,686;5331,208;5198,361;5269,678;5382,766;5424,198;5815,252;6010,6;6054,465;5869,18;5804,498;5912,508;6142,692;6400,03;6343,621;6400,03;6456,697;6175,947;6253,905;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/01/1984;;1;1;6547,904;2979,417;5825,499;17;31;1;1;1;;0;6343,621;6354,882;6276,272;6400,03;6276,272;6388,728;6298,68;6276,272;6422,666;6400,03;6366,153;6343,621;6433,999;6456,697;6332,37;6513,624;6547,904;6287,471;6456,697;6456,697;5956,001;5772,295;5655,016;5424,198;5434,582;5528,497;4997,371;4125,591;3688,01;3396,804;2979,417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/02/1984;;1;1;2971,814;2006,931;2390,922;1;19;1;1;1;;0;2971,814;2861,458;2775,711;2721,177;2531,037;2478,622;2490,229;2443,939;2380,896;2461,254;2358,146;2081,69;2240,244;2358,146;2380,896;2432,424;2358,146;2218,079;2006,931;2168,554;2369,51;2363,825;2301,68;2256,929;2273,667;2060,211;2212,553;2409,465;2369,51;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
49330000;1;01/03/1984;;1;1;2403,74;1969,991;2238,076;14;18;1;1;1;;0;2380,896;2398,02;2296,066;2135,802;2049,508;2006,931;2028,172;2329,84;2358,146;2268,082;2022,853;2163,08;2375,2;2403,74;2380,896;2386,598;2229,15;1969,991;2070,939;2223,612;2273,667;2262,502;2341,146;2240,244;1991,064;2130,364;2346,807;2386,598;2403,74;2358,146;2168,554;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/04/1984;;1;1;3503,517;1928,132;2557,123;6;1;1;1;1;;0;1928,132;1991,064;2223,612;2273,667;2994,654;3503,517;2631,317;2721,177;2979,417;2739,304;2727,214;2513,513;2240,244;2190,506;2152,151;1980,515;2262,502;2201,518;2301,68;2449,705;2560,358;2910,955;2964,222;2929,61;2898,547;3048,297;2898,547;2673,092;2409,465;2415,196;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/05/1984;;1;1;2296,066;1902,165;2129,444;17;13;1;1;1;;0;2103,264;2251,361;2212,553;2251,361;2157,613;1959,49;2049,508;2157,613;2108,672;2141,246;2179,518;2092,465;1902,165;2006,931;2256,929;2284,854;2296,066;2268,082;2179,518;1991,064;2076,311;2130,364;2097,861;2081,69;2076,311;1996,347;1922,927;2076,311;2190,506;2256,929;2256,929;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/06/1984;;1;1;2307,301;1933,343;2162,67;26;24;1;1;1;;0;2268,082;2152,151;1949,013;2022,853;2218,079;2223,612;2207,032;2229,15;2157,613;1949,013;2103,264;2223,612;2245,8;2223,612;2290,457;2196,009;1969,991;2076,311;2229,15;2218,079;2070,939;2157,613;2168,554;1933,343;2054,856;2307,301;2290,457;2301,68;2284,854;2157,613;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/07/1984;;1;1;2329,84;1779,625;2194,445;18;8;1;1;1;;0;2006,931;2103,264;2240,244;2207,032;2229,15;2268,082;2234,694;1779,625;2114,086;2256,929;2290,457;2284,854;2307,301;2245,8;2060,211;2092,465;2273,667;2329,84;2279,258;2312,927;2245,8;2001,636;2124,932;2301,68;2301,68;2290,457;2307,301;2201,518;1985,786;2070,939;2279,258;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/08/1984;;1;1;2438,179;2001,636;2306,969;24;5;1;1;1;;0;2284,854;2290,457;2324,197;2262,502;2001,636;2114,086;2358,146;2363,825;2426,676;2375,2;2262,502;2114,086;2196,009;2386,598;2403,74;2398,02;2426,676;2324,197;2108,672;2185,009;2409,465;2432,424;2409,465;2438,179;2420,933;2141,246;2190,506;2346,807;2369,51;2386,598;2363,825;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/09/1984;;1;1;2649,186;2060,211;2400,223;25;9;1;1;1;;0;2358,146;2087,074;2174,033;2329,84;2375,2;2392,306;2461,254;2070,939;2060,211;2218,079;2409,465;2403,74;2409,465;2536,889;2484,422;2307,301;2380,896;2501,859;2513,513;2548,612;2554,482;2496,041;2513,513;2375,2;2649,186;2631,317;2484,422;2578,02;2455,477;2245,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/10/1984;;1;1;2733,256;2240,244;2541,892;31;14;1;1;1;;0;2312,927;2548,612;2607,572;2625,372;2649,186;2531,037;2256,929;2380,896;2661,127;2649,186;2607,572;2455,477;2346,807;2240,244;2409,465;2625,372;2673,092;2691,081;2560,358;2536,889;2273,667;2455,477;2697,089;2715,147;2721,177;2727,214;2583,919;2346,807;2478,622;2697,089;2733,256;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/11/1984;;1;1;2739,304;2196,009;2538,476;7;25;1;1;1;;0;2697,089;2531,037;2461,254;2341,146;2727,214;2679,082;2739,304;2703,102;2715,147;2619,433;2341,146;2403,74;2607,572;2655,154;2631,317;2501,859;2438,179;2218,079;2513,513;2625,372;2560,358;2560,358;2507,683;2420,933;2196,009;2268,082;2513,513;2619,433;2691,081;2667,107;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/12/1984;;1;1;4693,946;2087,074;2602,646;27;3;1;1;1;;0;2386,598;2223,612;2087,074;2697,089;2745,358;2679,082;2655,154;2484,422;2268,082;2461,254;2733,256;2655,154;2655,154;2667,107;2548,612;2307,301;2467,038;2679,082;2739,304;2739,304;2733,256;2619,433;2386,598;2739,304;2201,518;2420,933;4693,946;2685,079;2583,919;2369,51;2369,51;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/01/1985;;1;1;3086,916;2012,233;2444,677;28;1;1;1;1;;0;2012,233;2168,554;2455,477;2443,939;2352,474;2108,672;2284,854;2415,196;2472,827;2341,146;2415,196;2290,457;2207,032;2994,654;2455,477;2455,477;2398,02;2426,676;2251,361;2076,311;2234,694;2375,2;2507,683;2673,092;2455,477;2560,358;2917,167;3086,916;2709,122;2667,107;2572,127;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/02/1985;;1;1;7132,987;2484,422;4500,132;24;1;1;1;1;;0;2484,422;3025,246;3025,246;3454,052;3235,968;3002,287;3149,231;3462,271;2971,814;4197,965;3965,132;4243,53;3991,646;4152,655;4344,672;4722,88;5137,633;5858,374;6098,496;6309,9;5879,997;6400,03;6813,819;7132,987;5815,252;4859,121;4400,36;3868,698;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
49330000;1;01/03/1985;;1;1;6966,547;3470,5;4663,384;30;1;1;1;1;;0;3470,5;3628,775;3561,687;4053,868;4598,167;4722,88;4819,99;4771,307;4493,992;4493,992;4234,397;4437,69;4298,545;4080,688;3739,178;3790,711;3912,379;4125,591;4307,75;4428,342;4560,142;4617,241;5067,25;5087,308;5198,361;5137,633;5434,582;5507,555;6098,496;6966,547;6919,367;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/04/1985;;1;1;13015,567;3628,775;6845,424;13;28;1;1;1;;0;7037,629;6860,626;7423,054;7097,15;6639,774;6547,904;5869,18;6021,551;6709,112;7337,832;8603,781;11011,401;13015,567;12820,296;12164,654;9482,743;8187,317;7132,987;6287,471;5708,17;5372,434;4703,581;4252,674;4125,591;4027,141;3929,923;3764,899;3628,775;3773,493;5826,017;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/05/1985;;1;1;5087,308;1794,752;3011,579;3;20;1;1;1;;0;4636,356;4307,75;5087,308;4588,646;4839,535;4819,99;4289,351;3877,413;3637,207;3628,775;3454,052;3157,066;2954,562;2775,711;2438,179;2335,49;2352,474;2207,032;2012,233;1794,752;2301,68;2256,929;2201,518;2240,244;2157,613;1959,49;2119,506;2218,079;2256,929;2268,082;2185,009;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/06/1985;;1;1;2358,146;1694,942;2104,576;5;16;1;1;1;;0;2163,08;2033,497;2196,009;2296,066;2358,146;2201,518;2290,457;2273,667;2092,465;2240,244;2201,518;2028,172;2033,497;2097,861;2044,165;1694,942;2033,497;2097,861;2212,553;2174,033;2207,032;2097,861;1902,165;1855,805;2060,211;2081,69;2097,861;2076,311;2103,264;1891,821;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/07/1985;;1;1;3323,928;1799,807;2062,535;7;25;1;1;1;;0;2033,497;2130,364;2049,508;2119,506;2081,69;2114,086;3323,928;1902,165;2076,311;2087,074;2081,69;2065,572;2054,856;1896,99;1902,165;2017,54;2049,508;2017,54;1991,064;1964,737;1830,26;2001,636;2001,636;1991,064;1799,807;2141,246;2081,69;1902,165;2028,172;2097,861;2103,264;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/08/1985;;1;1;2296,066;1749,536;2111,994;29;4;1;1;1;;0;2060,211;2114,086;1917,727;1749,536;2163,08;2262,502;2190,506;2065,572;2070,939;2033,497;1881,5;2141,246;2152,151;2179,518;2207,032;2207,032;2240,244;1928,132;1954,249;2141,246;2124,932;2087,074;2196,009;2185,009;2012,233;2092,465;2168,554;2234,694;2296,066;2268,082;2146,696;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/09/1985;;1;1;2307,301;1641,089;2120,88;4;8;1;1;1;;0;1912,534;2087,074;2296,066;2307,301;2279,258;2218,079;1938,561;1641,089;1881,5;2141,246;2124,932;2163,08;2141,246;2141,246;2185,009;1943,784;2245,8;2273,667;2296,066;2268,082;2141,246;1896,99;1954,249;2245,8;2218,079;2212,553;2262,502;2152,151;1964,737;2092,465;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/10/1985;;1;1;2536,889;1835,357;2247,729;17;13;1;1;1;;0;2212,553;2301,68;2335,49;2312,927;2103,264;1954,249;2006,931;2279,258;2358,146;2329,84;2363,825;2245,8;1835,357;2001,636;2352,474;2490,229;2536,889;2525,189;2251,361;2012,233;2108,672;2312,927;2358,146;2335,49;2329,84;2240,244;1980,515;2038,828;2392,306;2409,465;2363,825;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/11/1985;;1;1;2438,179;1917,727;2247,948;6;16;1;1;1;;0;2335,49;2168,554;1933,343;2097,861;2375,2;2438,179;2329,84;2329,84;2262,502;2124,932;2240,244;2369,51;2426,676;2415,196;2022,853;1917,727;1954,249;2157,613;2346,807;2352,474;2392,306;2346,807;2240,244;2028,172;2168,554;2318,559;2415,196;2363,825;2375,2;2190,506;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/12/1985;;1;1;3048,297;1779,625;2263,976;10;25;1;1;1;;0;1896,99;2087,074;2415,196;2589,823;2449,705;2531,037;2268,082;2472,827;2757,482;3048,297;2607,572;2578,02;2415,196;2185,009;1954,249;2135,802;2290,457;2245,8;2251,361;2190,506;2152,151;1949,013;2092,465;2119,506;1779,625;2092,465;2141,246;2054,856;2038,828;2141,246;2251,361;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/01/1986;;1;1;6639,774;1949,013;4895,11;30;1;1;1;1;;0;1949,013;1996,347;2709,122;3157,066;2536,889;2727,214;2655,154;2727,214;3478,74;3956,314;4280,166;4645,929;5269,678;5676,247;5783,02;5869,18;6065,458;6021,551;6043,484;5847,578;5956,001;6422,666;6422,666;6400,03;5107,407;5518,021;6242,737;6570,81;6525,04;6639,774;6547,904;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/02/1986;;1;1;6697,53;4918,125;6050,041;11;28;1;1;1;;0;6605,245;6605,245;6605,245;6456,697;6639,774;6388,728;6628,254;6559,352;6547,904;6536,467;6697,53;6582,278;6559,352;6343,621;6616,745;6639,774;6582,278;6559,352;5858,374;5259,459;5017,285;4977,498;5087,308;5077,274;5037,241;5037,241;4977,498;4918,125;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
49330000;1;01/03/1986;;1;1;5507,555;2251,361;4069,968;15;28;1;1;1;;0;5047,233;5027,258;5198,361;5341,5;5208,519;5476,219;5434,582;5362,112;5403,461;5269,678;5137,633;5147,729;5067,25;5218,686;5507,555;5413,824;4381,757;3807,97;3251,87;3009,93;2917,167;2751,417;2273,667;2301,68;2775,711;2583,919;2507,683;2251,361;2358,146;2268,082;2467,038;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/04/1986;;1;1;2818,445;1917,727;2423,127;3;21;1;1;1;;0;2554,482;2715,147;2818,445;2673,092;2369,51;2103,264;2455,477;2455,477;2501,859;2455,477;2358,146;2307,301;2141,246;2273,667;2484,422;2496,041;2531,037;2490,229;2273,667;2146,696;1917,727;2229,15;2525,189;2721,177;2548,612;2566,24;2358,146;2375,2;2443,939;2403,74;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/05/1986;;1;1;2490,229;2049,508;2318,324;16;26;1;1;1;;0;2087,074;2152,151;2223,612;2054,856;2185,009;2335,49;2312,927;2318,559;2398,02;2449,705;2185,009;2251,361;2467,038;2449,705;2472,827;2490,229;2398,02;2256,929;2268,082;2415,196;2438,179;2455,477;2438,179;2335,49;2146,696;2049,508;2240,244;2358,146;2380,896;2403,74;2449,705;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/06/1986;;1;1;2496,041;2097,861;2312,143;12;22;1;1;1;;0;2163,08;2174,033;2392,306;2426,676;2478,622;2426,676;2279,258;2124,932;2229,15;2432,424;2420,933;2496,041;2398,02;2307,301;2358,146;2268,082;2432,424;2432,424;2392,306;2386,598;2324,197;2097,861;2146,696;2135,802;2279,258;2324,197;2335,49;2375,2;2163,08;2163,08;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/07/1986;;1;1;2420,933;2060,211;2287,458;30;20;1;1;1;;0;2409,465;2312,927;2358,146;2386,598;2301,68;2119,506;2141,246;2324,197;2352,474;2318,559;2318,559;2307,301;2114,086;2103,264;2307,301;2296,066;2318,559;2296,066;2290,457;2060,211;2119,506;2335,49;2415,196;2409,465;2415,196;2324,197;2081,69;2179,518;2415,196;2420,933;2358,146;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/08/1986;;1;1;2496,041;2038,828;2333,663;20;17;1;1;1;;0;2363,825;2301,68;2119,506;2201,518;2455,477;2420,933;2432,424;2467,038;2329,84;2262,502;2341,146;2438,179;2369,51;2358,146;2352,474;2358,146;2038,828;2157,613;2415,196;2496,041;2472,827;2432,424;2341,146;2163,08;2168,554;2415,196;2386,598;2438,179;2455,477;2329,84;2060,211;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/09/1986;;1;1;2560,358;2114,086;2379,233;26;7;1;1;1;;0;2119,506;2392,306;2403,74;2449,705;2478,622;2352,474;2114,086;2157,613;2358,146;2461,254;2472,827;2455,477;2352,474;2352,474;2179,518;2386,598;2455,477;2519,348;2554,482;2415,196;2179,518;2284,854;2507,683;2507,683;2519,348;2560,358;2449,705;2212,553;2256,929;2467,038;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/10/1986;;1;1;2649,186;2124,932;2444,446;10;27;1;1;1;;0;2501,859;2595,734;2572,127;2467,038;2190,506;2290,457;2490,229;2531,037;2467,038;2649,186;2467,038;2240,244;2312,927;2531,037;2637,268;2560,358;2455,477;2352,474;2196,009;2301,68;2513,513;2554,482;2566,24;2490,229;2380,896;2420,933;2124,932;2352,474;2461,254;2572,127;2531,037;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
